Model Marker Errors from IK
version=1
nRows=1897
nColumns=4
inDegrees=no
endheader
time	total_squared_error	marker_error_RMS	marker_error_max
      2.28000000	      0.00482273	      0.01289577	      0.02092570
      2.28500000	      0.00484126	      0.01292052	      0.02164355
      2.29000000	      0.00484562	      0.01292634	      0.02138900
      2.29500000	      0.00496035	      0.01307847	      0.02221238
      2.30000000	      0.00501605	      0.01315170	      0.02242950
      2.30500000	      0.00509070	      0.01324921	      0.02353342
      2.31000000	      0.00509586	      0.01325591	      0.02358106
      2.31500000	      0.00521487	      0.01340981	      0.02419825
      2.32000000	      0.00525198	      0.01345744	      0.02475777
      2.32500000	      0.00532504	      0.01355072	      0.02503540
      2.33000000	      0.00529028	      0.01350643	      0.02481508
      2.33500000	      0.00542890	      0.01368223	      0.02523185
      2.34000000	      0.00546702	      0.01373018	      0.02530299
      2.34500000	      0.00554670	      0.01382988	      0.02533127
      2.35000000	      0.00555109	      0.01383535	      0.02508373
      2.35500000	      0.00563039	      0.01393382	      0.02505278
      2.36000000	      0.00570511	      0.01402598	      0.02495753
      2.36500000	      0.00567505	      0.01398898	      0.02470013
      2.37000000	      0.00576560	      0.01410014	      0.02482259
      2.37500000	      0.00568604	      0.01400252	      0.02417402
      2.38000000	      0.00579750	      0.01413909	      0.02456269
      2.38500000	      0.00580834	      0.01415230	      0.02443888
      2.39000000	      0.00590073	      0.01426441	      0.02475403
      2.39500000	      0.00581443	      0.01415972	      0.02437540
      2.40000000	      0.00592239	      0.01429057	      0.02479460
      2.40500000	      0.00602142	      0.01440955	      0.02525964
      2.41000000	      0.00594414	      0.01431679	      0.02476346
      2.41500000	      0.00602882	      0.01441840	      0.02530567
      2.42000000	      0.00609964	      0.01450284	      0.02582354
      2.42500000	      0.00601023	      0.01439616	      0.02520010
      2.43000000	      0.00606756	      0.01446466	      0.02569499
      2.43500000	      0.00611268	      0.01451834	      0.02608923
